user_id,subject,elites,nvresponses,campaigner violence,repressive violence,rating,endyear,method,method_id,theme,classification,country
530,newfoundland loggers strike win better working conditions 195859,yes,no,no,yes,6.5,1959,105 establishment strike,105,human rights,change,canada
530,newfoundland loggers strike win better working conditions 195859,yes,no,no,yes,6.5,1959,030 rude gestures,30,economic justice,change,canada
530,newfoundland loggers strike win better working conditions 195859,yes,no,no,yes,6.5,1959,030 rude gestures,30,human rights,change,canada
530,newfoundland loggers strike win better working conditions 195859,yes,no,no,yes,6.5,1959,131 refusal to accept appointed officials,131,economic justice,change,canada
530,newfoundland loggers strike win better working conditions 195859,yes,no,no,yes,6.5,1959,131 refusal to accept appointed officials,131,human rights,change,canada
531,cambodian umbrella war of 1942,no,no,yes,yes,6.0,1942,038 marches,38,national-ethnic identity,defense,cambodia
531,cambodian umbrella war of 1942,no,no,yes,yes,6.0,1942,008 banners posters and displayed communications,8,national-ethnic identity,defense,cambodia
531,cambodian umbrella war of 1942,no,no,yes,yes,6.0,1942,010 newspapers and journals,10,national-ethnic identity,defense,cambodia
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,141 civil disobedience of illegitimate laws,141,democracy,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,141 civil disobedience of illegitimate laws,141,human rights,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,001 public speeches,1,democracy,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,001 public speeches,1,human rights,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,009 leaflets pamphlets and books,9,democracy,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,009 leaflets pamphlets and books,9,human rights,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,160 reverse trial,160,democracy,change,united states
532,rochester new york women defy ban on voting 18721873,no,no,no,no,3.0,1873,160 reverse trial,160,human rights,change,united states
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,002 letters of opposition or support,2,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,002 letters of opposition or support,2,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,002 letters of opposition or support,2,national-ethnic identity,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,008 banners posters and displayed communications,8,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,008 banners posters and displayed communications,8,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,008 banners posters and displayed communications,8,national-ethnic identity,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,050 teach-ins,50,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,050 teach-ins,50,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,050 teach-ins,50,national-ethnic identity,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,162 sit-in,162,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,162 sit-in,162,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,162 sit-in,162,national-ethnic identity,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,171 nonviolent interjection,171,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,171 nonviolent interjection,171,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,171 nonviolent interjection,171,national-ethnic identity,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,172 nonviolent obstruction,172,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,172 nonviolent obstruction,172,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,172 nonviolent obstruction,172,national-ethnic identity,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,196 civil disobedience of neutral laws,196,environment,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,196 civil disobedience of neutral laws,196,human rights,defense,canada
533,british columbia locals save ancient forest remnant from destruction canada 20042006,no,no,no,no,8.0,2006,196 civil disobedience of neutral laws,196,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,economic justice,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,economic justice,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,environment,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,environment,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,human rights,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,human rights,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,002 letters of opposition or support,2,national-ethnic identity,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,economic justice,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,economic justice,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,environment,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,environment,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,human rights,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,human rights,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,016 picketing,16,national-ethnic identity,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,economic justice,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,economic justice,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,environment,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,environment,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,human rights,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,human rights,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,047 assemblies of protest or support,47,national-ethnic identity,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,economic justice,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,economic justice,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,environment,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,environment,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,human rights,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,human rights,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,071 consumers boycott,71,national-ethnic identity,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,economic justice,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,economic justice,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,environment,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,environment,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,human rights,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,human rights,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,010 newspapers and journals,10,national-ethnic identity,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,economic justice,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,economic justice,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,environment,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,environment,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,human rights,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,human rights,defense,international
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,national-ethnic identity,defense,canada
534,indigenous allies in ontario defend lubicon cree land against logging canada 199198,no,no,no,no,10.0,1998,011 records radio and television,11,national-ethnic identity,defense,international
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,008 banners posters and displayed communications,8,democracy,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,008 banners posters and displayed communications,8,economic justice,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,008 banners posters and displayed communications,8,human rights,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,020 prayer and worship,20,democracy,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,020 prayer and worship,20,economic justice,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,020 prayer and worship,20,human rights,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,173 nonviolent occupation,173,democracy,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,173 nonviolent occupation,173,economic justice,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,173 nonviolent occupation,173,human rights,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,183 nonviolent land seizure,183,democracy,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,183 nonviolent land seizure,183,economic justice,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,183 nonviolent land seizure,183,human rights,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,162 sit-in,162,democracy,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,162 sit-in,162,economic justice,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,162 sit-in,162,human rights,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,007 slogans caricatures and symbols,7,democracy,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,007 slogans caricatures and symbols,7,economic justice,change,brazil
535,landless workers win land rights in nova ronda alta brazil 19821984,yes,no,no,yes,9.0,1984,007 slogans caricatures and symbols,7,human rights,change,brazil
536,pennsylvania anthracite coal workers strike for better wages and working conditions 1902,yes,no,yes,no,7.0,1902,016 picketing,16,economic justice,change,united states
536,pennsylvania anthracite coal workers strike for better wages and working conditions 1902,yes,no,yes,no,7.0,1902,016 picketing,16,human rights,change,united states
536,pennsylvania anthracite coal workers strike for better wages and working conditions 1902,yes,no,yes,no,7.0,1902,106 industry strike,106,economic justice,change,united states
536,pennsylvania anthracite coal workers strike for better wages and working conditions 1902,yes,no,yes,no,7.0,1902,106 industry strike,106,human rights,change,united states
536,pennsylvania anthracite coal workers strike for better wages and working conditions 1902,yes,no,yes,no,7.0,1902,013 deputations,13,economic justice,change,united states
536,pennsylvania anthracite coal workers strike for better wages and working conditions 1902,yes,no,yes,no,7.0,1902,013 deputations,13,human rights,change,united states
537,south koreans stop plan for nuclear waste dump on gulup island 199495,no,no,no,yes,10.0,1995,047 assemblies of protest or support,47,environment,defense,south korea
537,south koreans stop plan for nuclear waste dump on gulup island 199495,no,no,no,yes,10.0,1995,001 public speeches,1,environment,defense,south korea
537,south koreans stop plan for nuclear waste dump on gulup island 199495,no,no,no,yes,10.0,1995,005 declarations of indictment and intention,5,environment,defense,south korea
537,south koreans stop plan for nuclear waste dump on gulup island 199495,no,no,no,yes,10.0,1995,082 refusal to let or sell property,82,environment,defense,south korea
537,south koreans stop plan for nuclear waste dump on gulup island 199495,no,no,no,yes,10.0,1995,other,200,environment,defense,south korea
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,008 banners posters and displayed communications,8,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,008 banners posters and displayed communications,8,human rights,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,010 newspapers and journals,10,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,010 newspapers and journals,10,human rights,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,human rights,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,004 signed public statements,4,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,004 signed public statements,4,human rights,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,047 assemblies of protest or support,47,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,047 assemblies of protest or support,47,human rights,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,038 marches,38,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,038 marches,38,human rights,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,181 reverse strike,181,economic justice,change,italy
538,danilo dolci leads fast and reverse strike for employment 1956,no,no,no,yes,5.0,1956,181 reverse strike,181,human rights,change,italy
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,001 public speeches,1,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,009 leaflets pamphlets and books,9,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,047 assemblies of protest or support,47,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,007 slogans caricatures and symbols,7,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,038 marches,38,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,035 humorous skits and pranks,35,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,122 literature and speeches advocating resistance,122,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,131 refusal to accept appointed officials,131,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,032 taunting officials,32,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,040 religious processions,40,democracy,defense,serbia
539,serbians win reinstatement of elected opposition members 19961997,yes,yes,yes,yes,10.0,1997,011 records radio and television,11,democracy,defense,serbia
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,152 delay and cancellation of diplomatic events,152,democracy,third-party nonviolent intervention,south korea
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,152 delay and cancellation of diplomatic events,152,democracy,third-party nonviolent intervention,united states
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,152 delay and cancellation of diplomatic events,152,human rights,third-party nonviolent intervention,south korea
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,152 delay and cancellation of diplomatic events,152,human rights,third-party nonviolent intervention,united states
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,152 delay and cancellation of diplomatic events,152,peace,third-party nonviolent intervention,south korea
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,152 delay and cancellation of diplomatic events,152,peace,third-party nonviolent intervention,united states
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,171 nonviolent interjection,171,democracy,third-party nonviolent intervention,south korea
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,171 nonviolent interjection,171,democracy,third-party nonviolent intervention,united states
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,171 nonviolent interjection,171,human rights,third-party nonviolent intervention,south korea
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,171 nonviolent interjection,171,human rights,third-party nonviolent intervention,united states
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,171 nonviolent interjection,171,peace,third-party nonviolent intervention,south korea
540,us officials nonviolently intervene in south korea to protect leading dissident kim dae jung 1985,yes,no,no,yes,8.0,1985,171 nonviolent interjection,171,peace,third-party nonviolent intervention,united states
541,freedom summer campaign for african american voting rights in mississippi 1964,no,no,no,yes,8.0,1964,017 mock elections,17,human rights,change,united states
541,freedom summer campaign for african american voting rights in mississippi 1964,no,no,no,yes,8.0,1964,063 social disobedience,63,human rights,change,united states
541,freedom summer campaign for african american voting rights in mississippi 1964,no,no,no,yes,8.0,1964,174 establishing new social patterns,174,human rights,change,united states
541,freedom summer campaign for african american voting rights in mississippi 1964,no,no,no,yes,8.0,1964,179 alternative social institutions,179,human rights,change,united states
541,freedom summer campaign for african american voting rights in mississippi 1964,no,no,no,yes,8.0,1964,162 sit-in,162,human rights,change,united states
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,006 group or mass petitions,6,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,106 industry strike,106,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,009 leaflets pamphlets and books,9,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,015 group lobbying,15,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,020 prayer and worship,20,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,037 singing,37,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,179 alternative social institutions,179,economic justice,defense,india
542,ahmedabad textile laborers win strike for economic justice 1918,no,yes,no,no,10.0,1918,159 the fast (fast of moral pressure hunger strike satyagrahic fast),159,economic justice,defense,india
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,047 assemblies of protest or support,47,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,047 assemblies of protest or support,47,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,047 assemblies of protest or support,47,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,047 assemblies of protest or support,47,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,047 assemblies of protest or support,47,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,047 assemblies of protest or support,47,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,048 protest meetings,48,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,048 protest meetings,48,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,048 protest meetings,48,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,048 protest meetings,48,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,048 protest meetings,48,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,048 protest meetings,48,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,049 camouflaged meetings of protest,49,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,049 camouflaged meetings of protest,49,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,049 camouflaged meetings of protest,49,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,049 camouflaged meetings of protest,49,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,049 camouflaged meetings of protest,49,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,049 camouflaged meetings of protest,49,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,038 marches,38,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,038 marches,38,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,038 marches,38,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,038 marches,38,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,038 marches,38,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,038 marches,38,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,106 industry strike,106,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,106 industry strike,106,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,106 industry strike,106,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,106 industry strike,106,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,106 industry strike,106,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,106 industry strike,106,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,003 declarations by organizations and institutions,3,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,003 declarations by organizations and institutions,3,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,003 declarations by organizations and institutions,3,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,003 declarations by organizations and institutions,3,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,003 declarations by organizations and institutions,3,economic justice,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,003 declarations by organizations and institutions,3,economic justice,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,008 banners posters and displayed communications,8,human rights,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,008 banners posters and displayed communications,8,human rights,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,008 banners posters and displayed communications,8,national-ethnic identity,change,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,008 banners posters and displayed communications,8,national-ethnic identity,defense,guatemala
543,guatemalan indigenous peoples campaign for equal rights 19771981,yes,no,yes,yes,4.0,1981,008 banners posters and displayed communications,8,economic justice,change,guatemala
